tweet_id,retweet_count,reply_count,like_count,quote_count,timestamp,source,tweet_url
892420643555336193,6982.0,139.0,33729.0,219.0,2017-08-01 16:23:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/892420643555336193
892177421306343426,5284.0,170.0,29261.0,274.0,2017-08-01 00:17:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/892177421306343426
891815181378084864,3469.0,110.0,21996.0,145.0,2017-07-31 00:18:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/891815181378084864
891689557279858688,7197.0,142.0,36819.0,286.0,2017-07-30 15:58:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/891689557279858688
891327558926688256,7731.0,193.0,35199.0,296.0,2017-07-29 16:00:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/891327558926688256
891087950875897856,2590.0,58.0,17754.0,43.0,2017-07-29 00:08:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/891087950875897856
890971913173991426,1651.0,51.0,10338.0,55.0,2017-07-28 16:27:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/890971913173991426
890729181411237888,15707.0,159.0,56680.0,377.0,2017-07-28 00:22:40+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/890729181411237888
890609185150312448,3609.0,92.0,24458.0,129.0,2017-07-27 16:25:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/890609185150312448
890240255349198849,6085.0,142.0,27869.0,352.0,2017-07-26 15:59:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/890240255349198849
890006608113172480,6129.0,154.0,26978.0,267.0,2017-07-26 00:31:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/890006608113172480
889880896479866881,4149.0,90.0,24515.0,146.0,2017-07-25 16:11:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/889880896479866881
889665388333682689,8320.0,174.0,41929.0,318.0,2017-07-25 01:55:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/889665388333682689
889638837579907072,3705.0,92.0,23592.0,199.0,2017-07-25 00:10:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/889638837579907072
889531135344209921,1876.0,58.0,13317.0,81.0,2017-07-24 17:02:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/889531135344209921
889278841981685760,4430.0,110.0,22036.0,124.0,2017-07-24 00:19:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/889278841981685760
888917238123831296,3753.0,81.0,25554.0,91.0,2017-07-23 00:22:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/888917238123831296
888804989199671297,3519.0,67.0,22404.0,80.0,2017-07-22 16:56:37+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/888804989199671297
888554962724278272,2870.0,71.0,17270.0,61.0,2017-07-22 00:23:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/888554962724278272
888078434458587136,2888.0,93.0,19105.0,170.0,2017-07-20 16:49:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/888078434458587136
887705289381826560,4525.0,79.0,26547.0,159.0,2017-07-19 16:06:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/887705289381826560
887517139158093824,9825.0,424.0,40610.0,1150.0,2017-07-19 03:39:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/887517139158093824
887473957103951883,14983.0,211.0,60038.0,588.0,2017-07-19 00:47:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/887473957103951883
887343217045368832,8792.0,179.0,29502.0,539.0,2017-07-18 16:08:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/887343217045368832
887101392804085760,4975.0,130.0,26908.0,186.0,2017-07-18 00:07:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/887101392804085760
886983233522544640,6296.0,136.0,30288.0,357.0,2017-07-17 16:17:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/886983233522544640
886736880519319552,2621.0,47.0,10480.0,78.0,2017-07-16 23:58:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/886736880519319552
886680336477933568,3726.0,71.0,19683.0,109.0,2017-07-16 20:14:00+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/886680336477933568
886366144734445568,2618.0,73.0,18512.0,117.0,2017-07-15 23:25:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/886366144734445568
886258384151887873,5265.0,102.0,24466.0,215.0,2017-07-15 16:17:19+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/886258384151887873
885984800019947520,5595.0,121.0,28533.0,173.0,2017-07-14 22:10:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/885984800019947520
885528943205470208,5315.0,68.0,31539.0,141.0,2017-07-13 15:58:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/885528943205470208
885518971528720385,3102.0,113.0,17962.0,156.0,2017-07-13 15:19:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/885518971528720385
885167619883638784,3660.0,130.0,19201.0,316.0,2017-07-12 16:03:00+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/885167619883638784
884925521741709313,14973.0,373.0,67039.0,543.0,2017-07-12 00:01:00+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884925521741709313
884876753390489601,4652.0,106.0,24314.0,186.0,2017-07-11 20:47:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884876753390489601
884562892145688576,3901.0,105.0,21253.0,209.0,2017-07-11 00:00:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884562892145688576
884441805382717440,4783.0,93.0,23804.0,196.0,2017-07-10 15:58:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884441805382717440
884247878851493888,16863.0,130.0,63087.0,182.0,2017-07-10 03:08:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884247878851493888
884162670584377345,2496.0,68.0,17904.0,75.0,2017-07-09 21:29:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/884162670584377345
883838122936631299,2852.0,112.0,19107.0,116.0,2017-07-09 00:00:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/883838122936631299
883482846933004288,8236.0,177.0,40088.0,303.0,2017-07-08 00:28:19+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/883482846933004288
883360690899218434,3063.0,129.0,19903.0,130.0,2017-07-07 16:22:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/883360690899218434
883117836046086144,5518.0,77.0,32433.0,110.0,2017-07-07 00:17:54+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/883117836046086144
882992080364220416,3232.0,56.0,20928.0,53.0,2017-07-06 15:58:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882992080364220416
882762694511734784,4082.0,83.0,24731.0,123.0,2017-07-06 00:46:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882762694511734784
882627270321602560,5049.0,120.0,24539.0,262.0,2017-07-05 15:48:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882627270321602560
882268110199369728,9600.0,128.0,39096.0,308.0,2017-07-04 16:01:23+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882268110199369728
882045870035918850,4071.0,402.0,25652.0,1252.0,2017-07-04 01:18:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/882045870035918850
881906580714921986,2844.0,98.0,21399.0,132.0,2017-07-03 16:04:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881906580714921986
881666595344535552,8926.0,151.0,44436.0,274.0,2017-07-03 00:11:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881666595344535552
881536004380872706,13365.0,427.0,43328.0,1225.0,2017-07-02 15:32:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881536004380872706
881268444196462592,4486.0,126.0,20433.0,178.0,2017-07-01 21:49:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/881268444196462592
880935762899988482,2329.0,43.0,15012.0,75.0,2017-06-30 23:47:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880935762899988482
880872448815771648,3195.0,83.0,18670.0,111.0,2017-06-30 19:35:32+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880872448815771648
880465832366813184,5202.0,123.0,24961.0,222.0,2017-06-29 16:39:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880465832366813184
880221127280381952,3456.0,106.0,23603.0,201.0,2017-06-29 00:27:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880221127280381952
880095782870896641,3640.0,147.0,24268.0,172.0,2017-06-28 16:09:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/880095782870896641
879862464715927552,2916.0,70.0,19656.0,82.0,2017-06-28 00:42:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879862464715927552
879492040517615616,2624.0,69.0,20662.0,130.0,2017-06-27 00:10:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879492040517615616
879415818425184262,37301.0,1119.0,92599.0,4347.0,2017-06-26 19:07:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879415818425184262
879376492567855104,2639.0,49.0,14820.0,106.0,2017-06-26 16:31:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879376492567855104
879050749262655488,3943.0,124.0,19764.0,160.0,2017-06-25 18:56:45+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879050749262655488
879008229531029506,2235.0,37.0,16737.0,56.0,2017-06-25 16:07:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/879008229531029506
878776093423087618,3424.0,63.0,17091.0,68.0,2017-06-25 00:45:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/878776093423087618
878604707211726852,5911.0,128.0,26379.0,82.0,2017-06-24 13:24:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/878604707211726852
878281511006478336,1073.0,33.0,6764.0,38.0,2017-06-23 16:00:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/878281511006478336
878057613040115712,5723.0,173.0,37065.0,304.0,2017-06-23 01:10:23+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/878057613040115712
877736472329191424,15758.0,207.0,69039.0,635.0,2017-06-22 03:54:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/877736472329191424
877556246731214848,3161.0,80.0,19854.0,150.0,2017-06-21 15:58:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/877556246731214848
877316821321428993,4331.0,61.0,24080.0,106.0,2017-06-21 00:06:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/877316821321428993
877201837425926144,4613.0,136.0,23807.0,268.0,2017-06-20 16:29:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/877201837425926144
876838120628539392,2799.0,45.0,18180.0,142.0,2017-06-19 16:24:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/876838120628539392
876537666061221889,3963.0,64.0,20998.0,49.0,2017-06-18 20:30:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/876537666061221889
876484053909872640,1993.0,31.0,16527.0,47.0,2017-06-18 16:57:37+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/876484053909872640
876120275196170240,3895.0,65.0,24639.0,106.0,2017-06-17 16:52:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/876120275196170240
875747767867523072,3570.0,119.0,22055.0,169.0,2017-06-16 16:11:53+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/875747767867523072
875144289856114688,4140.0,117.0,19383.0,199.0,2017-06-15 00:13:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/875144289856114688
875097192612077568,5105.0,56.0,24201.0,66.0,2017-06-14 21:06:43+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/875097192612077568
875021211251597312,3961.0,60.0,22507.0,66.0,2017-06-14 16:04:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/875021211251597312
874680097055178752,3911.0,92.0,24542.0,138.0,2017-06-13 17:29:20+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/874680097055178752
874296783580663808,3474.0,112.0,22914.0,106.0,2017-06-12 16:06:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/874296783580663808
874057562936811520,3371.0,93.0,20075.0,85.0,2017-06-12 00:15:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/874057562936811520
874012996292530176,8572.0,60.0,30057.0,209.0,2017-06-11 21:18:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/874012996292530176
873580283840344065,3337.0,56.0,21334.0,102.0,2017-06-10 16:39:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/873580283840344065
873213775632977920,1326.0,17.0,6309.0,30.0,2017-06-09 16:22:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/873213775632977920
872967104147763200,4548.0,68.0,24006.0,89.0,2017-06-09 00:02:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/872967104147763200
872820683541237760,3163.0,119.0,13039.0,141.0,2017-06-08 14:20:41+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/872820683541237760
872620804844003328,3061.0,61.0,18285.0,76.0,2017-06-08 01:06:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/872620804844003328
872486979161796608,7699.0,190.0,36031.0,371.0,2017-06-07 16:14:40+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/872486979161796608
872122724285648897,6814.0,110.0,30142.0,262.0,2017-06-06 16:07:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/872122724285648897
871879754684805121,9220.0,104.0,33003.0,326.0,2017-06-06 00:01:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/871879754684805121
871762521631449091,2962.0,57.0,17845.0,56.0,2017-06-05 16:15:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/871762521631449091
871515927908634625,2929.0,133.0,17859.0,153.0,2017-06-04 23:56:03+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/871515927908634625
871102520638267392,4662.0,72.0,18501.0,127.0,2017-06-03 20:33:19+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/871102520638267392
871032628920680449,3216.0,51.0,20127.0,52.0,2017-06-03 15:55:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/871032628920680449
870804317367881728,5271.0,136.0,29733.0,129.0,2017-06-03 00:48:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/870804317367881728
870656317836468226,2198.0,73.0,10871.0,99.0,2017-06-02 15:00:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/870656317836468226
870374049280663552,22698.0,750.0,73810.0,1018.0,2017-06-01 20:18:38+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/870374049280663552
870308999962521604,3542.0,58.0,19443.0,109.0,2017-06-01 16:00:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/870308999962521604
870063196459192321,7059.0,150.0,32347.0,341.0,2017-05-31 23:43:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/870063196459192321
869772420881756160,8673.0,209.0,37916.0,477.0,2017-05-31 04:27:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/869772420881756160
869702957897576449,5373.0,134.0,24998.0,286.0,2017-05-30 23:51:58+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/869702957897576449
869596645499047938,2629.0,59.0,14155.0,86.0,2017-05-30 16:49:31+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/869596645499047938
869227993411051520,3193.0,64.0,18094.0,125.0,2017-05-29 16:24:37+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/869227993411051520
868880397819494401,12227.0,183.0,57799.0,414.0,2017-05-28 17:23:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/868880397819494401
868622495443632128,4451.0,71.0,23597.0,108.0,2017-05-28 00:18:35+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/868622495443632128
868552278524837888,1746.0,31.0,8948.0,33.0,2017-05-27 19:39:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/868552278524837888
867900495410671616,3562.0,86.0,21550.0,63.0,2017-05-26 00:29:37+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/867900495410671616
867774946302451713,6238.0,69.0,30193.0,150.0,2017-05-25 16:10:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/867774946302451713
867421006826221569,2110.0,54.0,14315.0,54.0,2017-05-24 16:44:18+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/867421006826221569
867051520902168576,6764.0,132.0,28652.0,132.0,2017-05-23 16:16:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/867051520902168576
866720684873056260,4125.0,90.0,17841.0,69.0,2017-05-22 18:21:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/866720684873056260
866686824827068416,2961.0,56.0,17083.0,89.0,2017-05-22 16:06:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/866686824827068416
866450705531457537,30112.0,481.0,108609.0,1521.0,2017-05-22 00:28:40+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/866450705531457537
866334964761202691,12177.0,142.0,46493.0,290.0,2017-05-21 16:48:45+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/866334964761202691
865718153858494464,4830.0,118.0,22878.0,197.0,2017-05-19 23:57:46+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/865718153858494464
865359393868664832,4277.0,87.0,23538.0,197.0,2017-05-19 00:12:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/865359393868664832
865006731092295680,6649.0,177.0,24991.0,479.0,2017-05-18 00:50:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/865006731092295680
864873206498414592,7487.0,105.0,28794.0,164.0,2017-05-17 16:00:15+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/864873206498414592
864279568663928832,2575.0,59.0,13050.0,126.0,2017-05-16 00:41:21+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/864279568663928832
864197398364647424,7573.0,92.0,26590.0,234.0,2017-05-15 19:14:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/864197398364647424
863907417377173506,3581.0,97.0,18392.0,138.0,2017-05-15 00:02:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/863907417377173506
863553081350529029,3622.0,76.0,13654.0,199.0,2017-05-14 00:34:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/863553081350529029
863432100342583297,4547.0,100.0,21257.0,153.0,2017-05-13 16:33:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/863432100342583297
863062471531167744,2089.0,49.0,7514.0,81.0,2017-05-12 16:05:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/863062471531167744
862831371563274240,4451.0,56.0,17188.0,103.0,2017-05-12 00:46:44+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/862831371563274240
862722525377298433,3084.0,65.0,15306.0,165.0,2017-05-11 17:34:13+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/862722525377298433
862457590147678208,4236.0,131.0,18238.0,295.0,2017-05-11 00:01:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/862457590147678208
862096992088072192,19939.0,200.0,66071.0,641.0,2017-05-10 00:08:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/862096992088072192
861383897657036800,9248.0,149.0,32225.0,369.0,2017-05-08 00:54:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/861383897657036800
861288531465048066,3580.0,82.0,15317.0,125.0,2017-05-07 18:36:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/861288531465048066
861005113778896900,3328.0,69.0,14969.0,189.0,2017-05-06 23:49:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/861005113778896900
860563773140209665,1853.0,31.0,6711.0,56.0,2017-05-05 18:36:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/860563773140209665
860524505164394496,4594.0,170.0,21206.0,208.0,2017-05-05 16:00:04+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/860524505164394496
860276583193509888,3061.0,49.0,16546.0,129.0,2017-05-04 23:34:55+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/860276583193509888
860184849394610176,5112.0,84.0,14992.0,126.0,2017-05-04 17:30:24+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/860184849394610176
859924526012018688,3576.0,95.0,17593.0,175.0,2017-05-04 00:15:58+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/859924526012018688
859851578198683649,3064.0,58.0,13955.0,127.0,2017-05-03 19:26:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/859851578198683649
859607811541651456,1362.0,137.0,16800.0,21.0,2017-05-03 03:17:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/859607811541651456
859196978902773760,26208.0,520.0,80274.0,1307.0,2017-05-02 00:04:57+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/859196978902773760
859074603037188101,11939.0,151.0,30365.0,428.0,2017-05-01 15:58:40+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/859074603037188101
858843525470990336,3022.0,55.0,14093.0,93.0,2017-05-01 00:40:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/858843525470990336
858471635011153920,4249.0,93.0,19455.0,124.0,2017-04-30 00:02:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/858471635011153920
858107933456039936,2535.0,75.0,14206.0,104.0,2017-04-28 23:57:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/858107933456039936
857989990357356544,2263.0,44.0,14474.0,49.0,2017-04-28 16:08:49+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/857989990357356544
857746408056729600,9327.0,159.0,30745.0,430.0,2017-04-28 00:00:54+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/857746408056729600
857393404942143489,1438.0,26.0,5303.0,58.0,2017-04-27 00:38:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/857393404942143489
857263160327368704,3969.0,90.0,18218.0,169.0,2017-04-26 16:00:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/857263160327368704
857029823797047296,3479.0,60.0,17011.0,103.0,2017-04-26 00:33:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/857029823797047296
856543823941562368,2544.0,49.0,14807.0,55.0,2017-04-24 16:22:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/856543823941562368
856282028240666624,5570.0,129.0,25177.0,244.0,2017-04-23 23:01:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/856282028240666624
855857698524602368,1856.0,8.0,10843.0,20.0,2017-04-22 18:55:51+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/855857698524602368
855851453814013952,16105.0,140.0,41839.0,464.0,2017-04-22 18:31:02+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/855851453814013952
855818117272018944,4802.0,108.0,24251.0,102.0,2017-04-22 16:18:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/855818117272018944
855459453768019968,7293.0,91.0,27046.0,189.0,2017-04-21 16:33:22+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/855459453768019968
854732716440526848,5338.0,86.0,20636.0,194.0,2017-04-19 16:25:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/854732716440526848
854482394044301312,6008.0,131.0,26529.0,344.0,2017-04-18 23:50:52+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/854482394044301312
854365224396361728,4141.0,67.0,17178.0,164.0,2017-04-18 16:05:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/854365224396361728
854120357044912130,6584.0,584.0,29163.0,1684.0,2017-04-17 23:52:16+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/854120357044912130
854010172552949760,2787.0,42.0,14818.0,65.0,2017-04-17 16:34:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/854010172552949760
853760880890318849,5112.0,108.0,26036.0,237.0,2017-04-17 00:03:50+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/853760880890318849
853639147608842240,8862.0,93.0,31501.0,155.0,2017-04-16 16:00:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/853639147608842240
853299958564483072,3167.0,64.0,14146.0,122.0,2017-04-15 17:32:18+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/853299958564483072
852912242202992640,1597.0,21.0,8246.0,47.0,2017-04-14 15:51:39+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/852912242202992640
852672615818899456,1907.0,33.0,13627.0,32.0,2017-04-13 23:59:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/852672615818899456
852553447878664193,3113.0,37.0,14881.0,62.0,2017-04-13 16:05:56+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/852553447878664193
852311364735569921,8864.0,166.0,30318.0,524.0,2017-04-13 00:03:59+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/852311364735569921
852226086759018497,6081.0,244.0,18310.0,728.0,2017-04-12 18:25:07+00:00,Twitter Web Client,https://twitter.com/dog_rates/status/852226086759018497
852189679701164033,1417.0,29.0,10566.0,21.0,2017-04-12 16:00:27+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/852189679701164033
851591660324737024,3124.0,66.0,14933.0,99.0,2017-04-11 00:24:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/851591660324737024
851464819735769094,6301.0,205.0,22236.0,693.0,2017-04-10 16:00:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/851464819735769094
851224888060895234,5165.0,95.0,19018.0,240.0,2017-04-10 00:06:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/851224888060895234
850753642995093505,8067.0,161.0,28103.0,428.0,2017-04-08 16:54:09+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/850753642995093505
850380195714523136,2327.0,55.0,12063.0,139.0,2017-04-07 16:10:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/850380195714523136
850145622816686080,3390.0,98.0,15021.0,153.0,2017-04-07 00:38:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/850145622816686080
850019790995546112,4366.0,73.0,18762.0,104.0,2017-04-06 16:18:05+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/850019790995546112
849776966551130114,6809.0,153.0,27884.0,228.0,2017-04-06 00:13:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/849776966551130114
849412302885593088,2828.0,61.0,14660.0,99.0,2017-04-05 00:04:08+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/849412302885593088
849336543269576704,1688.0,33.0,10543.0,24.0,2017-04-04 19:03:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/849336543269576704
849051919805034497,7609.0,170.0,38953.0,346.0,2017-04-04 00:12:06+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/849051919805034497
848690551926992896,3916.0,110.0,23242.0,71.0,2017-04-03 00:16:10+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/848690551926992896
848324959059550208,4137.0,73.0,22802.0,149.0,2017-04-02 00:03:26+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/848324959059550208
848212111729840128,2715.0,111.0,15021.0,121.0,2017-04-01 16:35:01+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/848212111729840128
847962785489326080,4570.0,116.0,21711.0,126.0,2017-04-01 00:04:17+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/847962785489326080
847842811428974592,1188.0,32.0,5008.0,51.0,2017-03-31 16:07:33+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/847842811428974592
